year,state,state_abb,division,region,total_pop,male_pop,female_pop,med_age,predominant_education,bachelor_degree,med_income,unemployed,below_poverty,food_stamps,gini_index,health_insurance,no_health_insurance,employer_health_insurance,medicare,medicaid,housing_units,med_home_value,med_gross_rent,med_year_built,household_size,occupied_housing,renter_occupied,owner_occupied,mortgaged_housing,predominant_heat,gas_heat,electric_heat,no_heat
2017,Idaho,ID,Mountain,West,1716943,862720,854223,36.3,some college or associate's degree,297658,52225,34000,216309,60914,0.4478,245313,1449960,187855,294931,305690,721818,207100,822,1988,2.747,0.8660562634902427,0.30336167387844226,0.6966383261215577,0.3883208786702465,utility gas,0.5278779783566749,0.3278699800843018,0.0034072640309693106
2017,Illinois,IL,East North Central,North Central,12802023,6294900,6507123,38,bachelor's degree or higher,2997805,62992,407967,1569753,618363,0.4818,1713084,10907042,1279391,2048779,2521174,5359416,195300,974,1968,2.662,0.8972380572808679,0.3382305967219224,0.6617694032780777,0.3745630120893769,utility gas,0.7754153329651097,0.166633740042989,0.006096693640156784
2017,Indiana,IN,East North Central,North Central,6666818,3286152,3380666,37.7,high school graduate (includes equivalency),1189458,54181,158556,871247,237307,0.4497,941833,5626601,704377,1141489,1181435,2885342,141100,793,1974,2.607,0.8863070651590003,0.3096231609991636,0.6903768390008365,0.40092474306338727,utility gas,0.5963459884823793,0.29876131027306546,0.003531851379130872
2017,Iowa,IA,West North Central,North Central,3145711,1562265,1583446,38.3,some college or associate's degree,605820,58570,60190,326636,120558,0.4381,430396,2671783,320098,551800,561524,1397739,149100,760,1968,2.502,0.8996708255260818,0.28400920871089974,0.7159907912891003,0.3964846083567819,utility gas,0.618643265831945,0.22068301915300537,0.00559202547902394
2017,Kansas,KS,West North Central,North Central,2913123,1452573,1460550,36.7,bachelor's degree or higher,642742,56422,63084,336487,86591,0.4539,385671,2469783,291562,483676,401259,1273776,150600,815,1973,2.58,0.8863277373729761,0.3414356106336411,0.658564389366359,0.34434625868284535,utility gas,0.6579797924326585,0.24873713776026743,0.0027591203764804253
2017,Kentucky,KY,East South Central,South,4454189,2194850,2259339,38.9,high school graduate (includes equivalency),723552,48375,115271,744239,242950,0.4784,624514,3746426,447245,852595,1179427,1984235,141000,724,1980,2.582,0.8693698075076792,0.33527802930261086,0.6647219706973891,0.3366214183299861,electricity,0.3729909091646889,0.5228708535599879,0.003197038435184466
2017,Louisiana,LA,West South Central,South,4684333,2289695,2394638,36.8,high school graduate (includes equivalency),742525,46145,141608,899039,285732,0.4935,577457,4002801,432616,795538,1306833,2061582,162500,836,1979,2.697,0.842616495487446,0.3482159870084041,0.6517840129915958,0.2893627321154337,electricity,0.32825885098522095,0.6408020617998841,0.003194937836871655
2017,Maine,ME,New England,Northeast,1335907,654763,681144,44.6,bachelor's degree or higher,311607,56277,29493,144012,69380,0.4526,175905,1145744,125455,299966,235462,742644,191200,806,1976,2.47,0.7284230398414314,0.26831978024212555,0.7316802197578745,0.3276145771055849,"fuel oil, kerosene, etc.",0.07734597261529987,0.06729900047877935,0.003778474893661072
2017,Maryland,MD,South Atlantic,South,6052177,2935822,3116355,38.7,bachelor's degree or higher,1652580,80776,170419,549171,226673,0.453,895822,5062049,624277,955586,1067453,2449123,312500,1337,1977,2.742,0.9012789476069597,0.33290838804843653,0.6670916119515635,0.4381294855342096,utility gas,0.4375486727708381,0.41819236974045265,0.0052483913918226575
2017,Massachusetts,MA,New England,Northeast,6859819,3333270,3526549,39.5,bachelor's degree or higher,2078671,77385,172091,692201,305393,0.4851,1146344,5639278,863428,1149719,1569607,2894590,385400,1208,1961,2.633,0.899938851443555,0.3767586682912635,0.6232413317087365,0.39230322774555293,utility gas,0.5196567770486542,0.16073796312717997,0.003351690663251635
2017,Michigan,MI,East North Central,North Central,9962311,4907242,5055069,39.8,some college or associate's degree,1985564,54909,291020,1377766,514289,0.4671,1385142,8468014,910908,1874265,2212673,4595274,155700,835,1970,2.535,0.8552301777870046,0.2866768769702523,0.7133231230297478,0.367466227258701,utility gas,0.7650318052059317,0.09829474020086935,0.005045525248364066
2017,Minnesota,MN,West North Central,North Central,5576606,2780714,2795892,37.9,bachelor's degree or higher,1362126,68388,110757,517476,168078,0.4516,778432,4740767,584366,912226,986481,2437726,224000,939,1977,2.579,0.8869786842327645,0.28425394191408704,0.715746058085913,0.42617299893425264,utility gas,0.6627202433065044,0.17894877049464644,0.007799423830514228
2017,Mississippi,MS,East South Central,South,2984100,1446473,1537627,37.5,some college or associate's degree,428497,43529,92744,571219,167167,0.479,378578,2542230,282761,561145,713735,1323754,120200,742,1983,2.733,0.8249115772265844,0.3149554021135918,0.6850445978864081,0.2775205967271865,electricity,0.30282422754995514,0.5679307313320757,0.003067821754977197
2017,Missouri,MO,West North Central,North Central,6113532,3002694,3110838,38.5,high school graduate (includes equivalency),1205839,53578,141163,795732,263150,0.4618,789946,5210380,590460,1143589,902959,2792445,156700,800,1976,2.563,0.8541385774831733,0.33049072693998455,0.6695092730600155,0.3541229997367898,utility gas,0.5086311676278282,0.36354420190052134,0.002921008664079811
2017,Montana,MT,Mountain,West,1050493,526357,524136,40,some college or associate's degree,233817,53386,18844,127777,39709,0.4539,167342,868903,131102,202911,211772,510408,231300,759,1978,2.483,0.8289270544348835,0.308458464018379,0.6915415359816209,0.32745960094669363,utility gas,0.5432211982764937,0.23372513241832135,0.006584871812446967
2017,Nebraska,NE,West North Central,North Central,1920076,959273,960803,36.5,some college or associate's degree,398780,59970,34967,200909,62887,0.4391,278481,1612972,220254,308286,246130,837540,155800,801,1973,2.545,0.9008405568689256,0.33718670890270247,0.6628132910972975,0.3639563483535115,utility gas,0.5904876141499557,0.3174488727484791,0.004225370780262164
2017,Nevada,NV,Mountain,West,2998039,1506252,1491787,38,some college or associate's degree,513280,58003,90032,384120,133137,0.4606,392084,2570152,298485,494926,559069,1249733,258200,1051,1994,2.739,0.8758774874313153,0.4342210443325632,0.5657789556674369,0.34198184732258813,utility gas,0.5842028187130976,0.35934161205832565,0.004247163152639334
2017,New Hampshire,NH,New England,Northeast,1342795,665741,677054,43.2,bachelor's degree or higher,353892,73381,28888,99966,36772,0.4386,178318,1146698,123703,254062,182303,634689,263600,1072,1978,2.54,0.83300640156044925,0.3019916777000189,0.6980083222999811,0.38234473891937626,"fuel oil, kerosene, etc.",0.21008133156799697,0.0906506525439758,0.006905617552487233
2017,New Jersey,NJ,Middle Atlantic,Northeast,9005644,4396848,4608796,39.8,bachelor's degree or higher,2476707,80088,252810,882673,286528,0.4794,1273937,7628495,913846,1492057,1530419,3615891,334900,1284,1967,2.798,0.8901811476064959,0.3618956517308635,0.6381043482691365,0.3803765102432568,utility gas,0.753389308679824,0.1289670864714095,0.004409409972294005
2017,New Mexico,NM,Mountain,West,2088070,1034144,1053926,37.7,some college or associate's degree,376500,46744,61065,401755,133515,0.4776,271109,1783192,196508,395964,682368,937976,171300,813,1982,2.72,0.8184697689493121,0.3207677428178793,0.6792322571821208,0.2981376922224023,utility gas,0.6440898522218821,0.20588246787503012,0.0029477468558886553
2017,New York,NY,Middle Atlantic,Northeast,19849399,9637896,10211503,38.7,bachelor's degree or higher,4980162,64894,560001,2722257,1083022,0.5157,3237415,16370651,2489916,3381200,5156580,8327621,314500,1226,1956,2.717,0.877121088964063,0.46195860210078077,0.5380413978992192,0.28752797467608093,utility gas,0.5940788288374624,0.11882332292672348,0.011212387388744104
2017,North Carolina,NC,South Atlantic,South,10273419,4998538,5274881,38.8,bachelor's degree or higher,2190679,52752,266777,1471339,488137,0.4763,1487094,8583687,1123881,1833434,1863219,4622656,171200,861,1988,2.598,0.855583673109139,0.34599977901776174,0.6540002209822382,0.3530005261044733,electricity,0.24313709824025825,0.6376586603166721,0.0042381055804588995
2017,North Dakota,ND,West North Central,North Central,755393,388300,367093,35.4,some college or associate's degree,152439,61843,12307,75279,19847,0.4546,92762,645415,71689,113965,82428,374591,194700,785,1979,2.388,0.8444036295586386,0.36594942871776065,0.6340505712822394,0.29181160252114974,electricity,0.40172807344786376,0.4071152618034435,0.008390609093725696
2017,Ohio,OH,East North Central,North Central,11658609,5709254,5949355,39.3,high school graduate (includes equivalency),2231350,54021,303348,1582931,617649,0.4642,1533943,9951135,1072367,2126769,2415060,5201701,144200,772,1968,2.498,0.8972434209501854,0.3421781233769684,0.6578218766230316,0.3705203355594641,utility gas,0.6547557932049934,0.24082853244520475,0.0045082782109671085
2017,Oklahoma,OK,West South Central,South,3930864,1948986,1981878,36.6,some college or associate's degree,660536,50051,99619,603864,193761,0.4658,615476,3235826,475702,693953,697083,1734074,137400,780,1978,2.673,0.8479245983735412,0.3454117483833935,0.6545882516166065,0.30390571567303354,utility gas,0.5173304025397792,0.39414049854321787,0.0021056010620499415
2017,Oregon,OR,Pacific,West,4142776,2054016,2088760,39.3,some college or associate's degree,978417,60212,107100,537974,246836,0.4593,623312,3479589,462906,776064,943550,1768582,319200,1079,1979,2.583,0.9067348870451016,0.3720422664758502,0.6279577335241499,0.3802430421659838,electricity,0.3877640485521955,0.5026149965547023,0.004355729327434235
2017,Pennsylvania,PA,Middle Atlantic,Northeast,12805537,6272521,6533016,40.8,high school graduate (includes equivalency),2817236,59195,345226,1548720,646413,0.4777,2013329,10589143,1521184,2506222,2484446,5694402,181200,893,1963,2.557,0.879592097642562,0.31699200060054894,0.6830079993994511,0.36238467182330997,utility gas,0.5187470888451033,0.2313824344632025,0.004123383254627751
2017,Rhode Island,RI,New England,Northeast,1059639,513198,546441,39.5,bachelor's degree or higher,246524,63870,32751,118367,63109,0.4722,166100,878011,125253,188547,242401,468266,257800,941,1961,2.592,0.8728970286119427,0.39150038654623387,0.6084996134537661,0.3681134227127317,utility gas,0.5295830193664556,0.10612895965240197,0.003699100668382475
2017,South Carolina,SC,South Atlantic,South,5024369,2436902,2587467,39.4,some college or associate's degree,964340,50570,139747,751907,233897,0.4795,727301,4200959,527078,987111,957413,2284820,161800,848,1988,2.637,0.8338074771754449,0.3125452732140045,0.6874547267859955,0.3302373928799643,electricity,0.21834129442024042,0.7247955487900898,0.004604482704319983
2017,South Dakota,SD,West North Central,North Central,869666,438429,431237,36.9,some college or associate's degree,161738,56521,16208,109099,30563,0.4488,114465,737361,88187,150004,123325,392650,167600,722,1976,2.526,0.8767604737043169,0.32291872422006623,0.6770812757799338,0.3286616579651089,utility gas,0.4683146459071632,0.32381339685121713,0.007398477894614536
2017,Tennessee,TN,East South Central,South,6715984,3272135,3443849,38.6,high school graduate (includes equivalency),1254162,51340,162289,980284,348689,0.4822,929193,5683359,694982,1231668,1361786,2958799,167500,833,1984,2.594,0.874900593112273,0.3456872391261099,0.6543127608738901,0.33698977186351625,electricity,0.3167173686721483,0.6211758615960798,0.003459711703568069
2017,Texas,TX,West South Central,South,28304596,14062701,14241895,34.7,bachelor's degree or higher,5371489,59206,716417,4076905,1154985,0.4781,3609972,24226952,2816939,3729666,4767279,10933375,172200,987,1987,2.941,0.8802290235174408,0.38027212326345916,0.6197278767365408,0.31456709387540444,electricity,0.35562768174230047,0.6052231149327184,0.003988726369443324
2017,Utah,UT,Mountain,West,3101833,1563433,1538400,31,some college or associate's degree,632442,68358,55695,296557,66759,0.4225,367179,2709139,277101,356209,332799,1084685,275100,986,1987,3.18,0.8992914993753947,0.30128207756846087,0.6987179224315392,0.4465167306637411,utility gas,0.8199534982900165,0.13769570494788036,0.0016771780761250215
2017,Vermont,VT,New England,Northeast,623657,307810,315847,42.6,bachelor's degree or higher,168166,57513,12759,67841,29506,0.4525,81772,535784,56841,130311,165537,335248,226300,950,1974,2.43,0.7654900252947072,0.3048135635489364,0.6951864364510636,0.32899823414308216,"fuel oil, kerosene, etc.",0.18328404038514742,0.054689844094003404,0.003553768280280093
2017,Virginia,VA,South Atlantic,South,8470020,4163754,4306266,38.2,bachelor's degree or higher,2237216,71535,200754,874483,252049,0.4674,1257748,6999062,931272,1374591,974839,3512917,273400,1179,1982,2.714,0.888401291576203,0.3343489656763477,0.6656510343236524,0.4074713407689393,electricity,0.3337895080874625,0.5472898669606009,0.004299107943913256
2017,Washington,WA,Pacific,West,7405743,3698615,3707128,37.7,bachelor's degree or higher,1811119,70979,186414,802159,348224,0.4561,1038910,6260902,765021,1211194,1534414,3103263,339000,1216,1981,2.607,0.9152872315366116,0.3720731438115433,0.6279268561884567,0.3955491365056716,electricity,0.343057981387682,0.5631703115466714,0.00410473680078384
2017,West Virginia,WV,South Atlantic,South,1815857,897166,918691,42.4,high school graduate (includes equivalency),258456,43469,51986,336301,120054,0.4686,195083,1592043,122011,411024,498042,892240,119800,690,1974,2.539,0.801699094414059,0.2746033876316216,0.7253966123683784,0.26714224872231684,electricity,0.4033647044350126,0.44192851191374904,0.0020075268276043326
2017,Wisconsin,WI,East North Central,North Central,5795483,2880454,2915029,39.5,some college or associate's degree,1202530,59305,107459,639564,248107,0.4467,756180,4967783,546510,1037874,977546,2695303,178900,819,1973,2.466,0.8719958386867821,0.33387071314087224,0.6661292868591278,0.3724312257286101,utility gas,0.653051768439084,0.1632477312403177,0.005213818021838128
2017,Wyoming,WY,Mountain,West,579315,295779,283536,37.5,some college or associate's degree,107097,60434,15376,64054,14240,0.4326,70819,498072,50554,98250,69311,276733,214300,832,1979,2.566,0.8159344928143735,0.2923169586706585,0.7076830413293416,0.3355472603556497,utility gas,0.6074288295629684,0.21759021417562754,0.004309199454374745
2018,Alabama,AL,East South Central,South,4887871,2369271,2518600,39.3,high school graduate (includes equivalency),852037,49861,124835,800422,247434,0.4859,696234,4113860,497776,985028,946145,2274711,147900,788,1984,2.635,0.8155690986679187,0.3196054946571337,0.6803945053428663,0.30525504118984786,electricity,0.27105882758799127,0.6567450991384143,0.004391478149876239
2018,Alaska,AK,Pacific,West,737438,382952,354486,34.9,some college or associate's degree,146428,74346,25410,78620,27815,0.4322,99431,613602,68797,95396,156943,318352,276100,1177,1984,2.897,0.79958976227572,0.3435185876307695,0.6564814123692305,0.32261773131627886,utility gas,0.479353842648428,0.13614560539931095,0.009778001264972441
2018,Arizona,AZ,Mountain,West,7171646,3565129,3606517,38,some college or associate's degree,1438493,59246,181757,983499,271775,0.4613,1261245,5803554,1007035,1354790,1580796,3035902,241100,1036,1990,2.743,0.861127269589071,0.35188452119842495,0.648115478801575,0.3532729317349506,electricity,0.3285126638202684,0.6038255776502909,0.00936389042106141
2018,Arkansas,AR,West South Central,South,3013825,1476680,1537145,38.1,high school graduate (includes equivalency),471275,47062,61872,504504,131342,0.4845,421603,2538900,307459,605711,802927,1380521,133100,731,1984,2.606,0.8376163781644755,0.3424110582723006,0.6575889417276994,0.2970871142126777,electricity,0.369850918452679,0.5173057914276596,0.002823546911091567
2018,California,CA,Pacific,West,39557045,19673553,19883492,36.7,bachelor's degree or higher,9171076,75277,1108664,4969326,1114465,0.4912,6284914,32777551,5036272,5948201,10324302,14277867,546800,1520,1975,3.026,0.9155514615733569,0.45183620532305313,0.5481637946769469,0.3494016998477434,utility gas,0.6381800904244926,0.26746001911548867,0.034405202154631054
2018,Colorado,CO,Mountain,West,5695564,2864761,2830803,36.9,bachelor's degree or higher,1625549,71953,122498,537492,156794,0.4561,1007071,4597034,818968,859405,1044659,2424128,373300,1289,1984,2.617,0.8979546459592893,0.34858093944340135,0.6514190605565986,0.4101912110251604,utility gas,0.6901790140102915,0.23152791055685132,0.004335807809507446
2018,Connecticut,CT,New England,Northeast,3572665,1740533,1832132,41.1,bachelor's degree or higher,987230,76348,106371,361377,154161,0.5014,544320,2979522,396820,633696,725230,1521123,277400,1171,1965,2.592,0.9059694712393409,0.3420093448110466,0.6579906551889534,0.40066187941409076,"fuel oil, kerosene, etc.",0.3609500388581015,0.16865359399343005,0.0032138661380126565
2018,Delaware,DE,South Atlantic,South,967171,467924,499247,41.1,high school graduate (includes equivalency),212992,64805,27858,117242,41515,0.4587,290485,661726,244963,198342,203535,438659,255300,1108,1983,2.631,0.8381704239511785,0.28973185266175466,0.7102681473382453,0.37711525353406633,utility gas,0.42912277552485784,0.3342743920515896,0.0029510078303700863
2018,Florida,FL,South Atlantic,South,21299325,10404676,10894649,42.2,bachelor's degree or higher,4647230,55462,530845,2840977,1077869,0.4887,3785377,17210630,2968818,4631522,3829135,9547762,230600,1182,1986,2.727,0.8179254991902815,0.3407598934509085,0.6592401065490915,0.3027897008744039,electricity,0.046862494970777366,0.923251309518657,0.01739618032621888
2018,Georgia,GA,South Atlantic,South,10519475,5120290,5399185,36.8,bachelor's degree or higher,2224033,58756,249896,1468642,453168,0.4822,1474750,8860208,1105863,1643902,1798637,4326266,189900,1008,1989,2.766,0.8790518197447869,0.36197019625496846,0.6380298037450316,0.36246314951507835,electricity,0.3875680644710035,0.5526877117400629,0.004407559061081059
2018,Hawaii,HI,Pacific,West,1420491,710702,709789,39.3,bachelor's degree or higher,333573,80212,27230,122143,45590,0.445,249277,1119272,182719,264184,241934,546261,631700,1613,1979,3.12,0.8335008356811121,0.4171782240192924,0.5828217759807076,0.31280285431323124,no fuel used,0.024168202253853976,0.29618127469476774,0.6229286045301103
2018,Idaho,ID,Mountain,West,1754208,882158,872050,36.8,some college or associate's degree,316262,55583,33438,203264,56753,0.4454,258884,1474600,194365,314451,286543,735703,233100,848,1986,2.74,0.8702832528887336,0.29261717712839896,0.707382822871601,0.3948617852584535,utility gas,0.5229418838927328,0.3315726178018648,0.00243647211332719
2018,Illinois,IL,East North Central,North Central,12741080,6266062,6475018,38.3,bachelor's degree or higher,3052684,65030,368739,1509247,599358,0.4852,1845221,10718687,1405331,2086580,2418070,5376176,203400,995,1969,2.619,0.9048929945745824,0.34014332158103494,0.659856678418965,0.372462508667871,utility gas,0.7685178866254021,0.17304553631920647,0.00640223447150835
2018,Indiana,IN,East North Central,North Central,6691878,3295973,3395905,37.8,high school graduate (includes equivalency),1211066,55746,149266,852638,230522,0.4511,1022496,5570008,774744,1162591,1186628,2903576,147300,820,1974,2.575,0.8951613458714358,0.31064544090822876,0.6893545590917712,0.4016736603415926,utility gas,0.5957811900649784,0.29924333508132794,0.0037535073710097343
2018,Iowa,IA,West North Central,North Central,3156145,1564888,1591257,38.1,some college or associate's degree,610540,59955,60717,343504,122222,0.4413,441921,2671108,328084,565650,596596,1409568,152000,777,1970,2.489,0.8994762934459352,0.28719122498862265,0.7128087750113773,0.3853010284001907,utility gas,0.6144337800394835,0.2261803824200058,0.004782024698057298
2018,Kansas,KS,West North Central,North Central,2911510,1449745,1461765,37.1,bachelor's degree or higher,646143,58218,57197,338175,82465,0.4633,405212,2449562,308123,497399,397017,1280553,159400,840,1974,2.569,0.8850926123323283,0.3384368206329936,0.6615631793670064,0.34559834696416314,utility gas,0.647213536519947,0.249926769530478,0.002817167339563511
2018,Kentucky,KY,East South Central,South,4468402,2199021,2269381,39.1,high school graduate (includes equivalency),753785,50247,109879,730408,229058,0.4787,643743,3744461,459644,865673,1180988,1995187,148100,779,1980,2.579,0.868446416300828,0.32606900277195355,0.6739309972280464,0.33155789407208447,electricity,0.36761137014612344,0.5262885428804424,0.0036145628271964255
2018,Louisiana,LA,West South Central,South,4659978,2276530,2383448,37.3,high school graduate (includes equivalency),758653,47905,137130,843626,260842,0.4936,607116,3948962,447458,826735,1339254,2076136,167300,854,1979,2.682,0.8367563589283168,0.3452044070411347,0.6547955929588654,0.2859798202044567,electricity,0.3296139809580825,0.6436997041249813,0.0028384430296680904
2018,Maine,ME,New England,Northeast,1338404,655734,682670,45.1,bachelor's degree or higher,310050,55602,24865,151541,73727,0.4516,198601,1124688,141753,305799,245326,746592,197500,839,1975,2.347,0.7638804058977327,0.28770644582654603,0.712293554173454,0.3312974154558313,"fuel oil, kerosene, etc.",0.07772655780132455,0.07322196641458022,0.0023215566352859074
2018,Maryland,MD,South Atlantic,South,6042718,2930350,3112368,38.8,bachelor's degree or higher,1700695,83242,160777,528203,208654,0.4543,959008,4984056,668416,985743,1115193,2458779,324800,1371,1977,2.727,0.9012339051212004,0.33090591556160265,0.6690940844383974,0.4366533145109829,utility gas,0.43179244878572703,0.42637035833632303,0.005362070638353562
2018,Massachusetts,MA,New England,Northeast,6902149,3350887,3551262,39.5,bachelor's degree or higher,2152010,79835,180720,663918,301025,0.4875,1199732,5631064,905940,1187722,1570110,2915043,400700,1295,1961,2.63,0.9002591042396287,0.38241980509805684,0.6175801949019432,0.3792393456974734,utility gas,0.5237446719003283,0.16562397353345318,0.0043569813443158426
2018,Michigan,MI,East North Central,North Central,9995915,4926816,5069099,39.8,some college or associate's degree,2031893,56697,265532,1373349,498793,0.4679,1491376,8397153,992199,1939429,2226447,4614552,162500,861,1971,2.526,0.8576056787311097,0.2880585708127372,0.7119414291872628,0.36231014408332596,utility gas,0.7604664196735992,0.10286304418029113,0.004809137968588991
2018,Minnesota,MN,West North Central,North Central,5611179,2793980,2817199,38.2,bachelor's degree or higher,1398128,70315,104622,529077,160758,0.4536,818619,4734945,619394,928689,999370,2455637,235400,969,1977,2.557,0.8936385956067611,0.28549861195414616,0.7145013880458538,0.4173963822828863,utility gas,0.6521805899605004,0.1811445408694289,0.00875799516234577
2018,Mississippi,MS,East South Central,South,2986530,1446829,1539701,37.7,some college or associate's degree,458694,44717,94796,567645,164100,0.4828,374306,2545367,280982,568738,684553,1332631,123300,777,1984,2.694,0.8319107089659478,0.3179013737676231,0.6820986262323769,0.27404735444395334,electricity,0.29752036297051315,0.5722305909095009,0.0034258499228777863
2018,Missouri,MO,West North Central,North Central,6126452,3003165,3123287,38.8,some college or associate's degree,1235894,54478,127857,786330,260185,0.4657,830465,5184277,615487,1166663,911558,2806296,162600,830,1976,2.516,0.8676226599047285,0.33224495093243567,0.6677550490675643,0.35149820261298165,utility gas,0.5005092808215521,0.3705178153824165,0.0027636698776001044
2018,Montana,MT,Mountain,West,1062305,534782,527523,40.1,some college or associate's degree,233405,55328,19003,135114,38358,0.4535,161950,885125,121869,216502,222701,515161,249200,811,1978,2.462,0.8374488752060035,0.32544312863768804,0.674556871362312,0.31872948456890177,utility gas,0.5220793609954082,0.2434165235350157,0.004037819206760914
2018,Nebraska,NE,West North Central,North Central,1929268,961213,968055,36.7,some college or associate's degree,410730,59566,35872,206341,64082,0.4488,341728,1558437,275683,319216,256669,845011,161800,830,1973,2.52,0.905893532746911,0.33942180825353696,0.660578191746463,0.3555184488722632,utility gas,0.6010346314125593,0.2964088361702962,0.004215600465061594
2018,Nevada,NV,Mountain,West,3034392,1522374,1512018,38.2,some college or associate's degree,521834,58646,85276,387327,126476,0.469,444777,2553808,344746,513960,576954,1268717,292200,1108,1994,2.686,0.8905138025264894,0.4321602747364601,0.5678397252635399,0.3429212346015699,utility gas,0.5726396473743373,0.36925058195625815,0.005398252803568742
2018,New Hampshire,NH,New England,Northeast,1356458,669442,687016,43.1,bachelor's degree or higher,357579,74991,26906,100220,35405,0.453,194180,1145369,139993,265382,185779,638112,270000,1090,1977,2.554,0.8324745499222707,0.28702288351919764,0.7129771164808024,0.37936287046788025,"fuel oil, kerosene, etc.",0.21457723093604814,0.0946138264948834,0.006044667665640083
2018,New Jersey,NJ,Middle Atlantic,Northeast,8908520,4350386,4558134,40,bachelor's degree or higher,2524992,81740,230383,832133,265127,0.4836,1353974,7450014,992357,1499940,1477410,3628198,344000,1336,1967,2.741,0.8956421341944403,0.3602384563851122,0.6397615436148878,0.3797050216112792,utility gas,0.749386918318656,0.1347527224396358,0.005439801672038152
2018,New Mexico,NM,Mountain,West,2095428,1039641,1055787,38.1,some college or associate's degree,391712,47169,56803,399456,137059,0.4891,288702,1772016,211480,412556,678987,943232,174700,830,1982,2.639,0.8418851353643643,0.33842887419987333,0.6615711258001267,0.2966661436422853,utility gas,0.6313744108057873,0.2089969310899353,0.004350875779033438
2018,New York,NY,Middle Atlantic,Northeast,19542209,9491313,10050896,39,bachelor's degree or higher,5091466,67844,499801,2591391,1072330,0.513,3391530,15911106,2593097,3433989,5053607,8363847,325500,1274,1957,2.653,0.8808165668262463,0.46331248137814296,0.536687518621857,0.28293092879389115,utility gas,0.596974079732429,0.12088396725132228,0.01151117515031529
2018,North Carolina,NC,South Atlantic,South,10383620,5052244,5331376,38.9,bachelor's degree or higher,2266801,53855,254808,1417873,465045,0.4782,1621411,8562310,1228003,1891335,1853305,4684962,180600,900,1988,2.588,0.8562421637571447,0.34864047073112,0.6513595292688801,0.3465844546871458,electricity,0.24731058152862972,0.6362847261173108,0.004490133522391587
2018,North Dakota,ND,West North Central,North Central,760077,391222,368855,35.4,some college or associate's degree,148610,63837,11691,78676,22273,0.4427,107153,636640,83048,121498,84242,377661,198700,808,1980,2.38,0.8456128644472158,0.37540667908753583,0.6245933209124642,0.2817791617349951,utility gas,0.4057021183322635,0.4009393934649528,0.011479388141723161
2018,Ohio,OH,East North Central,North Central,11689442,5732095,5957347,39.5,high school graduate (includes equivalency),2325610,56111,292570,1578673,574291,0.4667,1565602,9951624,1102727,2171835,2392027,5217617,151100,797,1968,2.495,0.898005162126695,0.34131663425069153,0.6586833657493084,0.36891860786255487,utility gas,0.654713627109644,0.24287394564488723,0.004204081275489831
2018,Oklahoma,OK,West South Central,South,3943079,1950076,1993003,36.7,some college or associate's degree,668161,51924,81669,596949,185838,0.4687,651555,3210026,504369,703580,682996,1743073,140000,808,1978,2.655,0.8521215118357063,0.34559788865624014,0.6544021113437599,0.299510691749571,utility gas,0.5110616638950791,0.393536029515724,0.0022554214271768183
2018,Oregon,OR,Pacific,West,4190713,2079943,2110770,39.6,some college or associate's degree,1002543,63426,106955,516570,241059,0.4582,644382,3506694,480221,797879,919484,1788743,341800,1130,1979,2.555,0.916828186050204,0.3750782026500485,0.6249217973499516,0.3734354236466614,electricity,0.37637456782746026,0.5158118746074624,0.003987877827033422
2018,Pennsylvania,PA,Middle Atlantic,Northeast,12807060,6271620,6535440,40.8,high school graduate (includes equivalency),2862482,60905,321234,1517870,679656,0.4747,2194209,10410102,1665022,2506616,2553334,5713136,186000,927,1963,2.526,0.8875915084114924,0.3140026949686359,0.685997305031364,0.3633995409876467,utility gas,0.5112248618646161,0.2363372721892686,0.004890029069612661
2018,Rhode Island,RI,New England,Northeast,1057315,515900,541415,40,bachelor's degree or higher,254661,64340,30862,131205,62734,0.47,186200,855109,144940,199087,245391,469153,273800,998,1960,2.601,0.8666106792453635,0.3817739987652894,0.6182260012347106,0.3654159730407777,utility gas,0.5562912441308203,0.1020505542670074,0.004046013876966744
2018,South Carolina,SC,South Atlantic,South,5084127,2468707,2615420,39.7,some college or associate's degree,989335,52306,128847,755215,220112,0.4762,799271,4190969,595099,1016848,982931,2318291,170800,892,1988,2.637,0.831643223391714,0.30731730594178086,0.6926826940582191,0.3367152786255047,electricity,0.22727699455028577,0.7171755469812878,0.0034548916462784317
2018,South Dakota,SD,West North Central,North Central,882235,445271,436964,37.2,some college or associate's degree,170398,56274,13845,111626,28102,0.4445,122801,741797,96642,154928,119166,397506,171500,734,1977,2.554,0.8690409704507605,0.32121094575465553,0.6787890542453444,0.32533596977152546,utility gas,0.467377239476739,0.3180556319456707,0.007228273927555153
2018,Tennessee,TN,East South Central,South,6770010,3302191,3467819,38.9,high school graduate (includes equivalency),1275425,52375,181951,1011016,337798,0.4778,1029999,5637785,774208,1263326,1372972,2992412,177500,861,1984,2.601,0.8699136348871747,0.3377290503007906,0.6622709496992094,0.3378211289087198,electricity,0.31712931306038095,0.6253843435235907,0.003138517329071813
2018,Texas,TX,West South Central,South,28701845,14250184,14451661,34.9,bachelor's degree or higher,5600777,60629,694485,4180675,1166233,0.4822,3885896,24357295,3034141,3868474,4806792,11101498,186000,1046,1987,2.936,0.8806093556022799,0.38277099324954583,0.6172290067504541,0.3070185663232115,electricity,0.3552268326690762,0.6063777281759986,0.004124146654646856
